3.280	6.426	-11.859	148.092	0.310
3.290	6.013	-11.755	147.992	0.313
3.290	5.626	-11.670	147.914	0.316
3.300	5.246	-11.540	147.863	0.318
3.300	4.934	-11.336	147.842	0.320
3.310	4.586	-11.190	147.757	0.321
3.310	4.251	-11.108	147.638	0.322
3.320	3.861	-11.099	147.492	0.325
3.320	3.394	-11.169	147.275	0.328
3.330	2.915	-11.280	147.032	0.334
3.330	2.508	-11.386	146.783	0.340
3.340	2.090	-11.536	146.474	0.345
3.340	1.581	-11.678	146.158	0.351
3.350	1.015	-11.696	145.906	0.358
3.350	0.551	-11.663	145.630	0.364
3.360	0.129	-11.625	145.324	0.368
3.360	-0.305	-11.515	144.975	0.372
3.370	-0.784	-11.473	144.497	0.376
3.370	-1.287	-11.570	144.055	0.381
3.380	-1.855	-11.736	143.680	0.388
3.380	-2.469	-11.904	143.390	0.395
3.390	-3.107	-12.113	143.115	0.402
3.390	-3.785	-12.353	142.758	0.410
3.400	-4.503	-12.609	142.317	0.418
3.400	-5.190	-12.917	141.848	0.427
3.410	-5.756	-13.266	141.263	0.436
3.410	-6.282	-13.624	140.531	0.446
3.420	-6.866	-14.039	139.694	0.456
3.420	-7.491	-14.554	138.799	0.468
3.430	-8.085	-15.077	137.958	0.480
3.430	-8.534	-15.534	137.178	0.492
3.440	-8.917	-15.962	136.486	0.503
3.440	-9.195	-16.319	135.823	0.512
3.450	-9.443	-16.657	135.099	0.520
3.450	-9.681	-17.017	134.323	0.527
3.460	-9.876	-17.363	133.435	0.535
3.460	-10.012	-17.741	132.396	0.543
3.470	-10.151	-18.215	131.160	0.551
3.470	-10.362	-18.917	129.780	0.561
3.480	-10.519	-19.718	128.475	0.574
3.480	-10.574	-20.507	127.282	0.587
3.490	-10.663	-21.303	126.233	0.599
3.490	-10.901	-22.064	125.218	0.610
3.500	-11.100	-22.796	124.113	0.621
3.500	-11.205	-23.537	122.971	0.632
3.510	-11.216	-24.208	121.815	0.643
3.510	-11.226	-24.803	120.674	0.652
3.520	-11.198	-25.428	119.377	0.661
3.520	-11.033	-26.171	117.855	0.670
3.530	-10.736	-26.997	116.151	0.679
3.530	-10.464	-27.889	114.537	0.690
3.540	-10.170	-28.731	113.223	0.700
3.540	-9.746	-29.440	112.150	0.710
3.550	-9.172	-30.073	111.069	0.717
3.550	-8.520	-30.754	109.922	0.723
3.560	-7.737	-31.432	108.653	0.730
3.560	-6.831	-32.180	107.174	0.737
3.570	-5.786	-32.942	105.476	0.744
3.570	-4.593	-33.698	103.560	0.751
3.580	-3.327	-34.421	101.573	0.758
3.580	-2.257	-35.089	99.831	0.765
3.590	-1.309	-35.665	98.394	0.771
3.590	-0.353	-36.136	97.006	0.776
3.600	0.661	-36.554	95.687	0.780
3.600	1.756	-36.817	94.416	0.784
3.610	2.906	-36.990	93.056	0.786
3.610	4.106	-37.053	91.511	0.787
3.620	5.500	-37.033	89.724	0.788
3.620	6.987	-36.913	87.858	0.788
3.630	8.293	-36.842	86.133	0.788
3.630	9.455	-36.939	84.543	0.787
3.640	10.618	-37.040	83.024	0.788
3.640	11.730	-36.881	81.607	0.789
3.650	12.621	-36.545	80.386	0.788
3.650	13.511	-36.160	79.235	0.786
3.660	14.337	-35.848	78.064	0.783
3.660	15.121	-35.586	76.818	0.780
3.670	15.956	-35.247	75.470	0.778
3.670	16.726	-35.074	74.051	0.776
3.680	17.444	-35.183	72.548	0.775
3.680	18.220	-35.525	70.965	0.775
3.690	19.101	-35.758	69.357	0.778
3.690	20.031	-35.689	67.781	0.780
3.700	20.997	-35.512	66.204	0.779
3.700	21.995	-35.195	64.635	0.778
3.710	22.982	-34.692	63.098	0.775
3.710	23.968	-33.997	61.529	0.770
3.720	24.953	-33.248	59.910	0.765
3.720	25.930	-32.607	58.231	0.758
3.730	26.943	-32.166	56.443	0.752
3.730	27.897	-31.721	54.650	0.748
3.740	28.741	-31.157	52.937	0.743
3.740	29.469	-30.573	51.389	0.737
3.750	30.045	-30.027	49.973	0.732
3.750	30.552	-29.544	48.617	0.726
3.760	30.951	-28.942	47.250	0.720
3.760	31.350	-28.171	45.809	0.714
3.770	31.741	-27.340	44.336	0.705
3.770	32.063	-26.441	42.934	0.696
3.780	32.394	-25.506	41.515	0.686
3.780	32.673	-24.510	40.117	0.675
3.790	32.900	-23.364	38.705	0.663
3.790	33.126	-22.211	37.231	0.650
3.800	33.388	-21.058	35.744	0.636
3.800	33.623	-19.840	34.343	0.622
3.810	33.816	-18.533	32.904	0.607
3.810	34.019	-17.203	31.427	0.590
3.820	34.265	-15.979	29.994	0.573
3.820	34.415	-14.889	28.744	0.557
3.830	34.545	-13.871	27.568	0.542
3.830	34.592	-12.786	26.575	0.528
3.840	34.688	-11.689	25.717	0.514
3.840	34.660	-10.587	24.992	0.499
3.850	34.523	-9.380	24.276	0.485
3.850	34.311	-8.139	23.525	0.469
3.860	34.065	-6.815	22.709	0.452
3.860	33.921	-5.528	21.807	0.433
3.870	33.826	-4.356	20.902	0.415
3.870	33.650	-3.219	20.135	0.398
3.880	33.501	-2.123	19.463	0.381
3.880	33.350	-1.081	18.909	0.366
3.890	33.129	-0.029	18.423	0.351
3.890	32.838	0.991	17.946	0.336
3.900	32.449	2.025	17.430	0.321
3.900	31.913	3.115	16.764	0.305
3.910	31.370	4.142	15.947	0.287
3.910	30.679	5.090	15.065	0.269
3.920	29.842	6.046	14.107	0.251
3.920	28.811	7.101	13.098	0.231
3.930	27.753	8.223	12.123	0.209
3.930	26.694	9.265	11.253	0.186
3.940	25.711	10.202	10.565	0.164
3.940	24.843	11.038	10.101	0.144
3.950	23.997	11.882	9.796	0.128
3.950	23.033	12.748	9.513	0.112
3.960	21.863	13.633	9.128	0.095
3.960	20.618	14.495	8.764	0.076
3.970	19.202	15.361	8.250	0.057
3.970	17.765	16.174	7.604	0.036
3.980	16.300	16.881	6.980	0.015
3.980	14.902	17.521	6.495	-0.005
3.990	13.708	18.141	6.312	-0.023
3.990	12.545	18.832	6.276	-0.039
4.000	11.293	19.669	6.158	-0.054
4.000	9.782	20.693	5.723	-0.071
4.010	8.110	21.821	5.126	-0.095
4.010	6.294	22.977	4.307	-0.121
4.020	4.475	24.039	3.496	-0.150
4.020	2.787	24.927	2.675	-0.179
4.030	1.536	25.679	2.157	-0.204
4.030	0.333	26.225	1.925	-0.223
4.040	-0.767	26.698	1.879	-0.238
4.040	-1.738	27.034	2.019	-0.251
4.050	-2.755	27.308	2.121	-0.260
4.050	-3.751	27.619	2.329	-0.268
4.060	-4.712	28.010	2.656	-0.277
4.060	-5.625	28.512	2.997	-0.285
4.070	-6.928	29.107	2.945	-0.294
4.070	-8.419	29.845	2.677	-0.309
4.080	-10.072	30.689	2.311	-0.328
4.080	-11.810	31.635	2.162	-0.349
4.090	-13.587	32.543	2.071	-0.371
4.090	-15.128	33.255	2.238	-0.392
4.100	-16.342	33.643	2.645	-0.408
4.100	-17.255	33.744	3.127	-0.417
4.110	-18.209	33.706	3.293	-0.420
4.110	-19.243	33.617	3.056	-0.425
4.120	-20.614	33.577	2.407	-0.433
4.120	-22.319	33.590	1.443	-0.446
4.130	-24.337	33.720	0.384	-0.464
4.130	-26.600	33.936	-0.661	-0.486
4.140	-28.739	34.257	-1.189	-0.511
4.140	-30.630	34.602	-1.271	-0.532
4.150	-32.109	34.865	-1.101	-0.549
4.150	-33.069	34.891	-0.855	-0.560
4.160	-33.664	34.732	-0.672	-0.565
4.160	-34.461	34.446	-0.938	-0.567
4.170	-35.522	34.139	-1.570	-0.573
4.170	-36.670	33.804	-2.340	-0.583
4.180	-38.081	33.448	-3.181	-0.595
4.180	-39.818	33.182	-4.045	-0.609
4.190	-41.526	33.050	-4.603	-0.627
4.190	-42.923	32.976	-4.773	-0.644
4.200	-44.174	32.823	-4.887	-0.656
4.200	-45.362	32.682	-4.966	-0.665
4.210	-46.595	32.471	-5.252	-0.675
4.210	-47.825	32.236	-5.842	-0.685
4.220	-48.938	31.977	-6.586	-0.699
4.220	-50.123	31.695	-7.387	-0.713
4.230	-51.539	31.438	-8.230	-0.727
4.230	-53.176	31.196	-9.111	-0.745
4.240	-54.968	30.895	-9.992	-0.765
4.240	-56.779	30.558	-10.858	-0.786
4.250	-58.484	30.170	-11.572	-0.808
4.250	-59.874	29.749	-12.120	-0.827
4.260	-60.974	29.294	-12.556	-0.843
4.260	-62.024	28.792	-13.102	-0.855
4.270	-63.187	28.290	-13.758	-0.868
4.270	-64.248	27.823	-14.448	-0.883
4.280	-65.645	27.244	-15.427	-0.898
4.280	-66.857	26.741	-16.319	-0.919
4.290	-67.951	26.335	-17.133	-0.938
4.290	-68.991	25.925	-17.853	-0.955
4.300	-69.937	25.507	-18.453	-0.971
4.300	-70.708	25.134	-18.902	-0.985
4.310	-71.523	24.739	-19.260	-0.996
4.310	-72.330	24.324	-19.488	-1.007
4.320	-73.316	23.739	-19.840	-1.017
4.320	-74.311	23.118	-20.229	-1.030
4.330	-75.372	22.466	-20.651	-1.044
4.330	-76.295	21.843	-21.094	-1.058
4.340	-77.077	21.225	-21.589	-1.072
4.340	-77.737	20.649	-22.052	-1.085
4.350	-78.150	20.179	-22.430	-1.097
4.350	-78.579	19.741	-22.807	-1.106
4.360	-79.274	19.183	-23.271	-1.114
4.360	-80.121	18.621	-23.777	-1.127
4.370	-80.964	18.090	-24.236	-1.141
4.370	-81.891	17.620	-24.784	-1.155
4.380	-82.922	17.400	-25.485	-1.171
4.380	-84.158	17.103	-26.204	-1.189
4.390	-85.366	16.772	-26.846	-1.210
4.390	-86.588	16.420	-27.432	-1.230
4.400	-87.770	15.977	-27.955	-1.249
4.400	-88.710	15.569	-28.401	-1.268
4.410	-89.589	15.172	-28.728	-1.284
4.410	-90.493	14.772	-28.958	-1.297
4.420	-91.480	14.390	-29.178	-1.310
4.420	-92.233	14.160	-29.319	-1.324
4.430	-93.204	13.776	-29.633	-1.334
4.430	-94.325	13.330	-30.076	-1.349
4.440	-95.221	13.080	-30.433	-1.367
4.440	-95.866	12.906	-30.730	-1.381
4.450	-96.267	12.826	-31.042	-1.391
4.450	-96.481	12.856	-31.314	-1.399
4.460	-96.506	13.016	-31.580	-1.404
4.460	-96.536	13.178	-31.878	-1.406
4.470	-96.597	13.330	-32.176	-1.409
4.470	-96.739	13.492	-32.459	-1.412
4.480	-96.965	13.665	-32.771	-1.415
4.480	-97.218	13.881	-33.059	-1.420
4.490	-97.767	14.013	-33.402	-1.424
4.490	-98.404	14.112	-33.761	-1.433
4.500	-98.998	14.199	-34.040	-1.442
4.500	-99.362	14.362	-34.159	-1.451
4.510	-99.589	14.518	-34.152	-1.455
4.510	-99.737	14.647	-34.098	-1.456
4.520	-99.759	14.823	-34.008	-1.456
4.520	-99.845	14.967	-33.985	-1.455
4.530	-100.071	15.095	-34.084	-1.455
4.530	-100.516	15.213	-34.301	-1.457
4.540	-101.014	15.403	-34.555	-1.463
4.540	-101.733	15.550	-34.873	-1.469
4.550	-102.637	15.717	-35.272	-1.479
4.550	-103.423	15.974	-35.654	-1.490
4.560	-103.887	16.390	-35.951	-1.500
4.560	-104.057	16.834	-36.124	-1.505
4.570	-104.150	17.239	-36.274	-1.505
4.570	-104.142	17.822	-36.501	-1.505
4.580	-104.123	18.507	-36.832	-1.504
4.580	-103.939	19.378	-37.158	-1.503
4.590	-103.526	20.454	-37.345	-1.499
4.590	-102.768	21.760	-37.312	-1.490
4.600	-101.882	23.133	-37.088	-1.475
4.600	-101.199	24.437	-36.802	-1.457
4.610	-100.758	25.512	-36.550	-1.440
4.610	-100.309	26.463	-36.284	-1.428
4.620	-99.546	27.549	-35.951	-1.416
4.620	-98.722	28.530	-35.625	-1.401
4.630	-98.023	29.436	-35.384	-1.386
4.630	-97.269	30.370	-35.145	-1.373
4.640	-96.319	31.431	-34.753	-1.360
4.640	-95.036	32.616	-34.138	-1.343
4.650	-93.471	33.903	-33.229	-1.322
4.650	-91.476	35.414	-32.015	-1.296
4.660	-88.962	37.048	-30.471	-1.264
4.660	-86.205	38.618	-28.783	-1.227
4.670	-83.798	39.924	-27.359	-1.188
4.670	-81.951	40.967	-26.320	-1.155
4.680	-80.256	41.985	-25.322	-1.132
4.680	-78.456	43.051	-24.171	-1.110
4.690	-76.453	44.092	-22.708	-1.088
4.690	-74.316	45.128	-20.952	-1.062
4.700	-72.167	46.029	-19.123	-1.035
4.700	-69.663	46.824	-17.179	-1.008
4.710	-66.816	47.521	-15.260	-0.980
4.710	-64.242	48.027	-13.540	-0.950
4.720	-62.154	48.481	-12.052	-0.924
4.720	-60.434	49.002	-10.769	-0.903
4.730	-58.730	49.608	-9.434	-0.886
4.730	-56.710	50.193	-7.757	-0.869
4.740	-54.480	50.726	-5.686	-0.850
4.740	-51.996	51.181	-3.294	-0.827
4.750	-48.987	51.536	-0.695	-0.802
4.750	-45.540	51.847	1.794	-0.773
4.760	-42.247	51.674	4.078	-0.743
4.760	-39.401	51.368	6.299	-0.713
4.770	-36.886	51.123	8.436	-0.685
4.770	-34.343	50.900	10.654	-0.659
4.780	-31.947	50.691	12.875	-0.634
4.780	-29.633	50.433	15.087	-0.610
4.790	-27.200	50.092	17.215	-0.586
4.790	-24.887	49.682	18.958	-0.561
4.800	-22.839	49.116	20.434	-0.538
4.800	-21.054	48.394	21.752	-0.517
4.810	-19.308	47.635	23.085	-0.495
4.810	-17.514	46.847	24.431	-0.472
4.820	-15.684	45.957	25.849	-0.450
4.820	-13.883	44.912	27.365	-0.425
4.830	-11.967	43.647	29.044	-0.398
4.830	-10.285	42.299	30.336	-0.367
4.840	-8.799	40.974	31.238	-0.337
4.840	-7.509	39.786	31.949	-0.310
4.850	-6.289	38.820	32.721	-0.287
4.850	-5.010	38.007	33.620	-0.266
4.860	-3.522	37.105	34.814	-0.246
4.860	-1.865	36.023	36.341	-0.224
4.870	0.037	34.645	38.099	-0.197
4.870	1.911	33.174	39.504	-0.165
4.880	3.529	31.756	40.430	-0.133
4.880	4.889	30.411	41.045	-0.104
4.890	6.092	29.040	41.490	-0.079
4.890	7.224	27.749	41.871	-0.054
4.900	8.308	26.592	42.265	-0.031
4.900	9.560	25.363	42.807	-0.011
4.910	10.990	23.963	43.522	0.012
4.910	12.561	22.400	44.391	0.038
4.920	14.232	20.732	45.194	0.067
4.920	15.905	19.081	45.721	0.096
4.930	17.468	17.418	46.100	0.125
4.930	18.772	15.845	46.266	0.152
4.940	19.852	14.436	46.312	0.177
4.940	20.884	13.128	46.365	0.199
4.950	21.859	11.890	46.525	0.219
4.950	22.955	10.507	46.801	0.238
4.960	24.062	9.110	47.039	0.259
4.960	25.242	7.725	47.236	0.280
4.970	26.444	6.354	47.318	0.300
4.970	27.377	5.252	47.356	0.320
4.980	27.999	4.366	47.352	0.336
4.980	28.500	3.596	47.299	0.348
4.990	28.867	2.938	47.261	0.359
4.990	29.323	2.103	47.270	0.367
5.000	29.828	1.107	47.257	0.379
5.000	30.497	0.005	47.144	0.392
5.010	31.238	-1.056	46.911	0.406
5.010	31.821	-1.794	46.686	0.420
5.020	32.320	-2.389	46.532	0.429
5.020	32.650	-2.824	46.415	0.437
5.030	32.898	-3.150	46.350	0.442
5.030	33.158	-3.474	46.305	0.446
5.040	33.478	-3.877	46.347	0.450
5.040	34.037	-4.545	46.269	0.455
5.050	34.673	-5.287	46.014	0.464
5.050	35.312	-5.961	45.697	0.473
5.060	35.919	-6.624	45.473	0.481
5.060	36.343	-7.113	45.380	0.489
5.070	36.768	-7.650	45.260	0.495
5.070	37.136	-8.148	45.152	0.502
5.080	37.439	-8.658	45.137	0.508
5.080	37.858	-9.291	45.043	0.514
5.090	38.354	-9.972	44.845	0.521
5.090	38.904	-10.659	44.613	0.529
5.100	39.574	-11.261	44.362	0.537
5.100	40.191	-11.815	44.174	0.544
5.110	40.666	-12.294	44.156	0.550
5.110	41.155	-12.839	44.145	0.556
5.120	41.556	-13.328	44.145	0.562
5.120	41.855	-13.750	44.161	0.568
5.130	42.184	-14.182	44.105	0.572
5.130	42.538	-14.574	43.966	0.577
5.140	43.044	-15.062	43.747	0.581
5.140	43.744	-15.674	43.386	0.587
5.150	44.441	-16.212	43.027	0.593
5.150	45.163	-16.730	42.755	0.599
5.160	45.748	-17.105	42.624	0.605
5.160	45.981	-17.348	42.637	0.609
5.170	46.147	-17.530	42.600	0.611
5.170	46.338	-17.702	42.453	0.613
5.180	46.628	-17.867	42.153	0.615
5.180	46.923	-18.009	41.829	0.617
5.190	47.175	-18.145	41.527	0.618
5.190	47.431	-18.279	41.252	0.619
5.200	47.727	-18.460	40.939	0.621
5.200	47.893	-18.558	40.718	0.623
5.210	47.933	-18.584	40.586	0.624
5.210	47.877	-18.584	40.553	0.624
5.220	47.756	-18.530	40.582	0.624
5.220	47.627	-18.415	40.611	0.623
5.230	47.488	-18.277	40.613	0.622
5.230	47.352	-18.113	40.586	0.621
5.240	47.265	-17.967	40.471	0.619
5.240	47.189	-17.812	40.270	0.617
5.250	47.067	-17.647	40.069	0.616
5.250	46.936	-17.506	39.812	0.614
5.260	46.855	-17.361	39.537	0.612
5.260	46.767	-17.221	39.262	0.611
5.270	46.580	-17.008	39.036	0.609
5.270	46.234	-16.737	38.915	0.607
5.280	45.748	-16.342	38.834	0.604
5.280	45.240	-15.860	38.730	0.599
5.290	44.768	-15.405	38.586	0.594
5.290	44.392	-15.002	38.382	0.588
5.300	44.020	-14.643	38.115	0.584
5.300	43.705	-14.334	37.796	0.579
5.310	43.466	-14.074	37.431	0.575
5.310	43.272	-13.841	37.068	0.572
5.320	43.145	-13.627	36.688	0.569
5.320	42.974	-13.423	36.300	0.566
5.330	42.769	-13.179	35.996	0.563
5.330	42.474	-12.862	35.723	0.560
5.340	42.025	-12.449	35.477	0.555
5.340	41.486	-11.974	35.222	0.550
5.350	40.959	-11.425	34.925	0.544
5.350	40.392	-10.859	34.639	0.536
5.360	39.766	-10.213	34.393	0.529
5.360	39.097	-9.543	34.183	0.520
5.370	38.439	-8.932	33.958	0.511
5.370	37.780	-8.359	33.713	0.502
5.380	37.141	-7.817	33.410	0.494
5.380	36.499	-7.269	33.029	0.486
5.390	35.787	-6.747	32.620	0.477
5.390	35.059	-6.150	32.153	0.469
5.400	34.159	-5.459	31.740	0.459
5.400	33.169	-4.723	31.382	0.447
5.410	32.192	-3.901	31.090	0.435
5.410	31.169	-3.014	30.864	0.422
5.420	30.150	-2.118	30.600	0.408
5.420	29.196	-1.298	30.257	0.393
5.430	28.288	-0.577	29.825	0.380
5.430	27.262	0.136	29.382	0.367
5.440	26.130	0.898	28.967	0.353
5.440	25.029	1.669	28.562	0.339
5.450	23.802	2.490	28.141	0.324
5.450	22.539	3.249	27.625	0.308
5.460	21.302	3.984	26.980	0.291
5.460	20.059	4.694	26.266	0.275
5.470	18.899	5.336	25.528	0.258
5.470	17.738	5.956	24.776	0.242
5.480	16.571	6.539	24.009	0.226
5.480	15.440	7.009	23.247	0.209
5.490	14.347	7.414	22.564	0.194
5.490	13.315	7.757	21.931	0.181
5.500	12.367	8.033	21.372	0.168
5.500	11.403	8.303	20.833	0.157
5.510	10.446	8.519	20.274	0.145
5.510	9.497	8.683	19.657	0.134
5.520	8.513	8.930	18.914	0.124
5.520	7.561	9.142	18.180	0.111
5.530	6.746	9.459	17.389	0.098
5.530	5.973	9.725	16.623	0.085
5.540	5.009	9.923	15.924	0.073
5.540	4.163	10.308	15.372	0.060
5.550	3.660	10.772	14.927	0.047
5.550	3.274	11.116	14.410	0.036
5.560	2.904	11.323	13.802	0.026
5.560	2.607	11.486	13.202	0.017
5.570	2.281	11.749	12.689	0.009
5.570	1.863	12.005	12.300	0.001
5.580	1.516	12.308	11.998	-0.007
5.580	1.258	12.549	11.666	-0.015
5.590	1.139	12.753	11.250	-0.021
5.590	1.072	12.988	10.709	-0.027
5.600	1.090	13.185	10.158	-0.034
5.600	1.122	13.658	9.752	-0.040
5.610	1.071	14.042	9.434	-0.047
5.610	0.929	14.236	9.040	-0.054
5.620	0.795	14.398	8.666	-0.059
5.620	0.684	14.550	8.337	-0.065
5.630	0.560	14.673	8.051	-0.069
5.630	0.464	14.778	7.820	-0.073
5.640	0.355	14.925	7.582	-0.077
5.640	0.201	15.118	7.319	-0.081
5.650	0.009	15.345	6.998	-0.086
5.650	-0.188	15.536	6.665	-0.092
5.660	-0.332	15.649	6.300	-0.097
5.660	-0.442	15.702	5.857	-0.102
5.670	-0.510	15.746	5.420	-0.107
5.670	-0.551	15.775	5.036	-0.111
5.680	-0.602	15.772	4.689	-0.114
5.680	-0.744	15.750	4.390	-0.117
5.690	-0.905	15.674	4.136	-0.120
5.690	-1.054	15.577	3.920	-0.122
5.700	-1.188	15.513	3.694	-0.124
5.700	-1.305	15.463	3.430	-0.126
5.710	-1.421	15.384	3.055	-0.128
5.710	-1.556	15.297	2.608	-0.131
5.720	-1.580	15.658	2.080	-0.134
5.720	-1.705	16.008	1.548	-0.142
5.730	-1.878	16.448	1.005	-0.150
5.730	-2.047	17.016	0.538	-0.160
5.740	-2.274	17.669	0.299	-0.170
5.740	-2.640	18.392	0.106	-0.180
5.750	-2.973	18.972	-0.178	-0.191
5.750	-3.422	19.454	-0.654	-0.201
5.760	-3.762	20.105	-1.029	-0.213
5.760	-4.151	20.914	-1.248	-0.224
5.770	-4.639	21.661	-1.550	-0.237
5.770	-5.107	22.340	-1.863	-0.250
5.780	-5.550	23.060	-2.050	-0.262
5.780	-6.027	23.656	-2.156	-0.273
5.790	-6.486	24.074	-2.320	-0.283
5.790	-6.932	24.354	-2.507	-0.292
5.800	-7.268	24.588	-2.760	-0.299
5.800	-7.579	24.734	-3.079	-0.306
5.810	-7.812	24.808	-3.382	-0.311
5.810	-7.853	25.177	-3.514	-0.316
5.820	-7.952	25.594	-3.676	-0.321
5.820	-7.964	25.990	-3.763	-0.327
5.830	-8.021	26.396	-3.751	-0.331
5.830	-8.108	26.901	-3.655	-0.335
5.840	-8.092	27.303	-3.559	-0.340
5.840	-8.003	27.440	-3.494	-0.343
5.850	-7.866	27.621	-3.392	-0.343
5.850	-7.936	27.774	-3.245	-0.343
5.860	-8.142	28.048	-2.993	-0.344
5.860	-8.666	27.842	-2.779	-0.346
5.870	-8.926	27.753	-2.859	-0.346
5.870	-9.046	27.929	-2.912	-0.348
5.880	-9.241	28.021	-2.961	-0.351
5.880	-9.342	28.023	-3.078	-0.353
5.890	-9.427	28.022	-3.276	-0.355
5.890	-9.446	27.933	-3.163	-0.357
5.900	-9.569	27.610	-3.028	-0.355
5.900	-9.616	27.397	-3.060	-0.352
5.910	-9.628	27.229	-3.166	-0.351
5.910	-9.684	27.063	-3.196	-0.350
5.920	-9.670	26.920	-3.109	-0.349
5.920	-9.570	26.735	-2.966	-0.347
5.930	-9.537	26.480	-2.854	-0.344
5.930	-9.628	26.215	-2.861	-0.340
5.940	-9.822	25.962	-3.057	-0.339
5.940	-10.125	25.695	-3.392	-0.339
5.950	-10.371	25.428	-3.831	-0.341
5.950	-10.502	25.147	-4.113	-0.344
5.960	-10.546	24.967	-4.243	-0.344
5.960	-10.505	24.716	-4.265	-0.344
5.970	-10.465	24.498	-4.194	-0.342
5.970	-10.605	24.327	-4.142	-0.339
5.980	-10.977	24.122	-4.236	-0.338
5.980	-11.470	23.862	-4.422	-0.340
5.990	-11.924	23.577	-4.613	-0.342
5.990	-12.344	23.260	-4.707	-0.345
6.000	-12.700	22.890	-4.775	-0.346
6.000	-13.018	22.536	-5.010	-0.346
6.010	-13.284	22.265	-5.312	-0.347
6.010	-13.479	22.071	-5.379	-0.350
6.020	-13.680	21.962	-5.190	-0.350
6.020	-13.909	21.816	-5.017	-0.349
6.030	-14.089	21.659	-4.740	-0.348
6.030	-14.238	21.608	-4.445	-0.346
6.040	-14.334	21.425	-4.229	-0.345
6.040	-14.423	21.094	-4.105	-0.342
6.050	-14.436	20.776	-3.987	-0.339
6.050	-14.519	20.459	-4.006	-0.336
6.060	-14.557	20.205	-4.028	-0.334
6.060	-14.615	20.130	-4.059	-0.332
6.070	-14.581	20.462	-3.963	-0.332
6.070	-14.367	21.221	-3.441	-0.334
6.080	-14.174	21.986	-2.407	-0.334
6.080	-14.027	22.227	-2.587	-0.331
6.090	-13.930	21.913	-2.732	-0.334
6.090	-13.929	21.816	-2.440	-0.331
6.100	-13.871	21.558	-2.371	-0.328
6.100	-13.820	21.315	-2.414	-0.325
6.110	-13.643	21.093	-2.366	-0.323
6.110	-13.437	20.876	-2.363	-0.319
6.120	-13.259	20.764	-2.304	-0.316
6.120	-13.192	20.651	-2.259	-0.313
6.130	-13.092	20.583	-2.228	-0.311
6.130	-12.933	20.563	-2.164	-0.309
6.140	-12.722	20.569	-2.102	-0.307
6.140	-12.332	20.753	-1.960	-0.305
6.150	-11.947	20.899	-1.954	-0.303
6.150	-11.737	20.881	-2.101	-0.301
6.160	-11.650	20.925	-2.171	-0.300
6.160	-11.614	20.952	-2.206	-0.301
6.170	-11.599	20.936	-2.216	-0.301
6.170	-11.658	20.882	-2.212	-0.301
6.180	-11.687	20.905	-2.192	-0.301
6.180	-11.682	20.933	-2.196	-0.301
6.190	-11.679	20.958	-2.196	-0.301
6.190	-11.678	20.948	-2.254	-0.301
6.200	-11.654	20.894	-2.338	-0.302
6.200	-11.624	20.824	-2.412	-0.302
6.210	-11.573	20.738	-2.420	-0.301
6.210	-11.446	20.658	-2.353	-0.300
6.220	-11.309	20.597	-2.327	-0.298
6.220	-11.128	20.567	-2.246	-0.296
6.230	-11.000	20.603	-2.168	-0.294
6.230	-10.990	20.623	-2.155	-0.293
6.240	-11.041	20.598	-2.154	-0.293
6.240	-11.087	20.522	-2.196	-0.293
6.250	-11.124	20.425	-2.254	-0.293
6.250	-11.144	20.313	-2.320	-0.293
6.260	-11.109	20.178	-2.350	-0.292
6.260	-11.011	20.071	-2.343	-0.291
6.270	-10.853	19.981	-2.303	-0.289
6.270	-10.744	19.944	-2.275	-0.287
6.280	-10.632	19.905	-2.268	-0.286
6.280	-10.562	19.921	-2.242	-0.284
6.290	-10.561	19.938	-2.231	-0.284
6.290	-10.560	19.897	-2.248	-0.284
6.300	-10.524	19.810	-2.285	-0.283
6.300	-10.471	19.720	-2.290	-0.283
6.310	-10.444	19.656	-2.251	-0.282
6.310	-10.452	19.595	-2.197	-0.280
6.320	-10.561	19.520	-2.222	-0.280
6.320	-10.643	19.422	-2.288	-0.280
6.330	-10.750	19.332	-2.416	-0.280
6.330	-10.835	19.226	-2.564	-0.281
6.340	-10.936	19.098	-2.659	-0.282
6.340	-10.972	19.010	-2.689	-0.283
6.350	-11.004	18.961	-2.635	-0.282
6.350	-11.067	18.875	-2.536	-0.282
6.360	-11.142	18.835	-2.488	-0.281
6.360	-11.310	18.796	-2.471	-0.281
6.370	-11.456	18.759	-2.514	-0.281
6.370	-11.576	18.711	-2.607	-0.283
6.380	-11.701	18.623	-2.708	-0.284
6.380	-11.785	18.560	-2.768	-0.285
6.390	-11.866	18.495	-2.816	-0.286
6.390	-11.936	18.374	-2.891	-0.286
6.400	-11.996	18.270	-2.943	-0.286
6.400	-11.997	18.184	-2.972	-0.286
6.410	-11.998	18.137	-3.037	-0.286
6.410	-11.953	18.105	-3.079	-0.286
6.420	-11.900	18.061	-3.067	-0.286
6.420	-11.838	18.045	-3.043	-0.285
6.430	-11.764	18.007	-3.019	-0.284
6.430	-11.682	17.948	-2.983	-0.283
6.440	-11.579	17.892	-2.960	-0.281
6.440	-11.503	17.816	-2.962	-0.280
6.450	-11.436	17.759	-2.944	-0.278
6.450	-11.344	17.711	-2.868	-0.277
6.460	-11.268	17.661	-2.756	-0.275
6.460	-11.237	17.568	-2.649	-0.273
6.470	-11.205	17.404	-2.544	-0.272
6.470	-11.230	17.301	-2.440	-0.269
